0.017857,0.017857,1.000000,1.000000
0.017857,0.017857,1.000000,1.000000
0.053571,0.017857,1.000000,1.000000
0.053571,0.017857,1.000000,1.000000
0.089286,0.017857,1.000000,1.000000
0.089286,0.017857,1.000000,1.000000
0.125000,0.017857,1.000000,1.000000
0.125000,0.017857,1.000000,1.000000
0.160714,0.017857,1.000000,1.000000
0.160714,0.017857,1.000000,1.000000
0.196429,0.017857,1.000000,1.000000
0.196429,0.017857,1.000000,1.000000
0.232143,0.017857,1.000000,1.000000
0.232143,0.017857,1.000000,1.000000
0.267857,0.017857,1.000000,1.000000
0.267857,0.017857,1.000000,1.000000
0.303571,0.017857,1.000000,1.000000
0.303571,0.017857,1.000000,1.000000
0.339286,0.017857,1.000000,1.000000
0.339286,0.017857,1.000000,1.000000
0.375000,0.017857,1.000000,1.000000
0.375000,0.017857,1.000000,1.000000
0.410714,0.017857,1.000000,1.000000
0.410714,0.017857,1.000000,1.000000
0.446429,0.017857,1.000000,1.000000
0.446429,0.017857,1.000000,1.000000
0.482143,0.017857,1.000000,1.000000
0.482143,0.017857,1.000000,1.000000
0.517857,0.017857,1.000000,1.000000
0.517857,0.017857,1.000000,1.000000
0.553571,0.017857,1.000000,1.000000
0.553571,0.017857,1.000000,1.000000
0.589286,0.017857,1.000000,1.000000
0.589286,0.017857,1.000000,1.000000
0.625000,0.017857,1.000000,1.000000
0.625000,0.017857,1.000000,1.000000
0.660714,0.017857,1.000000,1.000000
0.660714,0.017857,1.000000,1.000000
0.696429,0.017857,1.000000,1.000000
0.696429,0.017857,1.000000,1.000000
0.732143,0.017857,1.000000,1.000000
0.732143,0.017857,1.000000,1.000000
0.767857,0.017857,1.000000,1.000000
0.767857,0.017857,1.000000,1.000000
0.803571,0.017857,1.000000,1.000000
0.803571,0.017857,1.000000,1.000000
0.839286,0.017857,1.000000,1.000000
0.839286,0.017857,1.000000,1.000000
0.875000,0.017857,1.000000,1.000000
0.875000,0.017857,1.000000,1.000000
0.910714,0.017857,1.000000,1.000000
0.910714,0.017857,1.000000,1.000000
